Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,"Venezuela, RB",VEN,58.33714077,58.18944639,59.82093058,61.19478761,57.78325675,57.00306599,56.04664514,55.63340031,57.51844352,60.55050826,60.35173478,53.63066343,53.42353187,53.05069955,50.98200435,52.31926064,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Vietnam,VNM,40.0158593,33.85379659,40.0158593,40.0158593,40.0158593,40.0158593,40.0158593,40.0158593,40.0158593,40.0158593,40.0158593,40.0158593,41.32158641,47.56639138,46.67876774,47.47313254,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,"Yemen, Rep.",YEM,45.98888756,47.08039727,49.21776117,56.38720021,62.1478955,66.13636689,67.10078127,70.2543631,69.41798419,74.85679066,74.87877576,73.21317029,72.58865375,75.58663138,77.43705518,82.03360869,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Zambia,ZMB,42.80881245,41.84271317,36.10889094,34.82688735,36.69301524,35.13590786,42.00327357,48.13764873,44.10386758,45.01622062,47.9121395,46.83518777,45.32189591,43.39847905,42.19228912,39.16304537,..,..
Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,55.42861155,55.35148378,55.73548389,52.58686264,44.83275264,41.97025692,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Afghanistan,AFG,..,..,13.73297051,6.65036368,9.93713731,15.71056533,18.48848548,16.17664692,18.47561497,21.80338945,15.52872452,21.13860579,21.17189598,22.91737545,21.9838207,16.44546401,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Albania,ALB,..,..,..,4.56313731,3.41039492,3.42305075,3.91116053,4.08170961,1.97701643,3.40310792,2.32773972,1.49122021,1.99692663,1.22203473,0.47732355,0.76512774,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Algeria,DZA,0.052187,0.04628069,0.04450536,0.05022801,0.04680432,0.0793326,0.05226555,0.0663327,0.03671308,0.03163677,0.02819294,0.01223205,0.03199562,0.01250365,0.03183792,0.02604974,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Angola,AGO,0,0,0,1.32541581,2.46723625,3.6866359,5.93682507,2.86858072,2.54132875,3.88930564,3.31338937,2.91841547,2.231049,2.64156591,3.26110929,2.7696619,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Antigua and Barbuda,ATG,0,0,0,0,0.09887275,0.16941325,0.15054571,0.13575939,0.17758458,0,0.11630786,2.83029332,0,0.23102608,0,0.16920474,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Argentina,ARG,0.05162289,0.10600239,0.38108328,0.40871935,0.80321285,1.3738854,0.36145103,0.27104509,1.18279122,0.3894081,0.44202834,0.46544623,0.63048113,0.56114099,0.5114078,0.57692067,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Armenia,ARM,8.24242788,12.80128183,10.61101627,6.69131815,4.01524339,6.5076311,8.44515546,8.42240922,6.21204387,6.39995873,5.10740096,8.41777272,4.33672661,2.41591134,2.21082383,1.0829009,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Azerbaijan,AZE,..,..,..,1.24781201,0.78339403,0.27365049,0.61667565,0.72516408,0.62102908,0.5840218,0.75293945,0.70709942,1.05160767,0.4460996,0.61098281,0.51146978,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,"Bahamas, The",BHS,0.61919505,0.60422961,0.54945055,0.52219321,0.47961631,0.44247788,0.55452865,0.51724138,0.5,0.51369863,0.50933786,0.49751244,0.46801872,0.47770701,0.48,0.4601227,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bahrain,BHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bangladesh,BGD,7.95682363,10.01418401,10.15783817,9.82161909,10.57821396,10.81145845,9.50696107,9.42634664,9.92762722,11.38990267,10.92983992,10.66840707,10.45268541,13.88718249,13.82982779,10.9610269,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Barbados,BRB,0.45952705,0.44396277,0.41113262,0.58757663,2.01086434,1.33532824,1.27093797,3.16712372,2.82199199,2.64085452,2.14286329,2.73599273,0.36892181,1.67205123,1.77034696,1.78233942,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Belarus,BLR,0.09127826,0.16596431,0.1448514,0.11228091,0.09088763,0.07338141,0.17462118,0.13972256,0.20764074,0.2676568,0.50695004,0.31585899,0.55652476,0.41628902,0.30580063,0.40098554,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Belize,BLZ,6.09798997,6.37988798,6.1657473,5.62631377,5.45112218,6.06507306,4.96348696,4.31014104,4.34266524,4.05270461,4.53728486,5.90909483,5.48742784,5.2424098,13.21780048,5.4890076,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Benin,BEN,17.07432477,17.41577596,18.68026725,20.0720736,20.24933041,20.37865218,20.11891893,25.03844306,25.98190861,22.02457139,25.81477038,25.92634842,36.24674887,25.43489952,28.59190848,34.23423794,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bhutan,BTN,8.14712376,7.55577547,5.55954367,8.19495896,5.15129721,8.83721922,12.81622442,8.27060726,10.70416781,8.36720463,10.36028769,9.20849571,5.0509141,5.85062133,5.86249358,5.27929865,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bolivia,BOL,6.36183095,6.52734034,7.11149244,9.04215143,9.33484301,7.77508922,5.84257117,4.65749778,6.03303972,4.07412209,3.66484613,4.75543353,4.53331131,3.5605888,2.72262,3.12527749,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bosnia and Herzegovina,BIH,..,..,..,1.33044277,0.83216202,0.45421869,0.62640546,0.59488228,0.78707027,0.95022518,1.5065383,1.78441366,1.88768165,1.415729,1.32958181,2.39441043,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Botswana,BWA,0,0,2.93973542,3.11511996,6.18651188,4.2680644,6.22083981,15.55547983,12.67044931,8.07808593,10.76370262,8.46766314,13.96604752,9.48507927,10.69929093,8.35538908,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Brazil,BRA,0.76897792,0.68736752,0.64849842,0.32210004,0.94837395,0.25378384,0.37536934,0.30763582,0.2629775,0.42487213,0.50123129,0.47206901,1.15956508,0.33903956,0.51469909,0.73362756,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Burkina Faso,BFA,21.29730468,19.5955314,22.19445192,31.7421849,26.69436176,35.38982544,35.40400675,43.06169058,36.67288595,30.97930112,41.42404918,33.5056619,37.01052038,31.80373738,26.74032932,29.56322962,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Burundi,BDI,..,..,..,17.88980701,26.24522186,27.78117386,29.91047228,28.4750625,29.59109866,37.51008806,53.46083968,38.77671873,44.4280486,59.62352997,55.48131355,40.51923619,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cabo Verde,CPV,2.57253773,2.83516623,2.8552438,1.97149048,4.17221525,5.65153261,9.80207124,5.30544491,6.16973393,3.15959286,6.0423737,4.71823726,5.32984124,4.47098829,5.79314819,6.48427769,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cambodia,KHM,8.45987063,9.57469442,7.90838975,10.33878333,15.20947162,14.0452146,20.36377203,29.09875608,27.79200158,28.46734415,22.72010207,17.23899719,19.38586728,17.05457564,16.89295254,19.15212272,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cameroon,CMR,..,..,..,0.71442236,0.39465657,1.68015777,1.18800766,3.407164,3.1984344,3.54304903,5.40718831,14.36896161,7.10806794,6.14493552,9.22458263,7.89886741,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Central African Republic,CAF,0,0,0,13.62346048,11.19255374,22.79536287,21.15356575,21.89488065,21.85651317,40.75043103,27.68601721,34.33608531,30.83463786,45.05037548,39.97574261,43.50640842,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Chad,TCD,0,0,0,16.47152849,10.87790351,10.02546957,10.74290291,6.30529337,5.54414258,8.17231123,6.04903767,12.51276884,10.94450688,6.45846339,15.4099159,14.89037545,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Chile,CHL,..,..,..,..,..,..,0.02001383,0.00104207,0.01191935,0.01324863,0.01022053,0.002029,0.0015266,0.00272444,0.00248384,0.00146849,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,China,CHN,..,..,..,0.1226059,0.11918423,0.20268958,0.13652536,0.16542783,0.1417885,0.09909542,0.11491957,0.07070288,0.05342239,0.05366861,0.02902499,0.00793736,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Colombia,COL,0.00342952,0.00184809,0.00043895,0.01626796,0.01512381,0.01185128,0.00487627,0.00630347,0.00109765,0.01133048,0.00379318,0.02048371,0.06636757,0.16138115,1.50076253,4.00888828,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Comoros,COM,3.90913515,4.12193679,4.1702907,4.31093059,4.6493058,5.43687167,5.40736414,6.01013037,5.46402802,7.03554473,11.10097209,9.85611391,9.24226919,9.87044482,9.66000787,10.07298782,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,"Congo, Dem. Rep.",COD,..,..,..,10.60629073,10.11450586,12.51309021,16.58661535,15.1880274,13.46090993,23.83737372,44.781499,45.36765809,38.26750085,39.87474021,40.19532922,39.27082859,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,"Congo, Rep.",COG,11.52106352,8.74561713,11.62721888,11.14666929,20.2367101,21.31544818,17.2700751,18.39298147,11.49301884,19.16707505,11.73498393,20.96310724,16.5073058,10.10592602,9.17605858,11.12141493,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Costa Rica,CRI,0.331798,0.01488459,0.01224796,0.10443685,0.00927371,0.10865398,0.05947741,0.01300859,0.00289731,0.01054021,0.00157596,0.00137707,0.0018436,0.00089735,0.03689531,0.01413609,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cote d'Ivoire,CIV,11.97591968,13.13169816,15.31479053,13.77147696,13.2629368,9.88975105,9.6242698,8.90206036,10.63105764,11.85729651,14.19337919,12.39302152,15.91308849,8.79605355,18.5452081,26.34279941,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Croatia,HRV,..,..,..,0.24204127,0.29727105,0.12388577,0.40084202,0.4526118,0.0124687,0.54433245,0.01122525,0.00472117,0,0,0.00406884,0.01213789,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,0.6067269,0.62543011,0.69069253,0.79849181,0.83698398,1.34005482,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Djibouti,DJI,0,0,20.80322919,24.75306178,14.86052837,14.39944803,12.28400444,12.8783929,10.48653628,10.08739296,9.78307893,11.28303646,18.48588891,13.09074304,16.58128219,23.01421265,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Dominica,DMA,1.17900843,0.93558696,0.93122818,0.92226143,0.91554952,0.87149766,0.61520924,0.92518225,0.69557438,3.2084254,2.96370279,3.34465288,3.25620645,3.17487871,2.98757851,2.83788909,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Dominican Republic,DOM,3.44136868,2.81975766,5.43963797,4.54100223,2.17940795,1.6996375,1.11916389,1.68520722,1.65117879,0.87313306,0.59398469,0.46611347,1.23523212,0.50738544,6.2740059,7.30715349,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Ecuador,ECU,2.79914699,1.96827596,1.06082264,0.56836109,1.18160068,0.60463875,0.94746939,0.95503147,0.77979844,0.59460348,1.40942224,0.30665749,0.26328495,0.12222554,0.30976623,0.39630956,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,"Egypt, Arab Rep.",EGY,0,0,0,0.85898666,1.0651174,1.22708191,1.56766726,2.09135306,1.35774581,1.60886962,0.6414636,0.57470349,0.3895082,0.17208325,1.46496688,0.25403176,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,El Salvador,SLV,2.66022168,2.97138971,0.61126699,1.14820269,1.7762313,2.17541689,3.36760157,3.7504627,3.83720057,8.62963225,6.46725186,2.2348355,2.5131546,4.82007087,2.66440375,2.10135279,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Equatorial Guinea,GNQ,..,..,..,7.32503345,6.32312378,6.33366401,5.72408833,5.93624482,3.5002868,6.48747719,5.17220889,4.9796329,2.95294705,1.29646206,0.44710036,1.45389143,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Eritrea,ERI,21.44388877,25.42741129,26.64164161,38.31954038,42.61532601,52.33444327,54.11973418,32.89182527,39.95358842,42.78537608,29.98848331,29.29005411,21.68712717,31.30696207,27.65011553,24.65272752,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Estonia,EST,..,..,..,0.05640847,0.4476187,0.257816,0.41185431,0.32634615,0.42974062,0.36897179,1.83564783,1.42886436,0.39334067,0.0656548,0.23804207,0.20767306,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Eswatini,SWZ,1.79856115,1.72780261,1.835604,1.51104346,5.88750853,2.85806536,11.66743595,6.79276054,9.18181497,9.32468124,9.77073005,16.25522701,18.09536908,15.46549778,20.95216127,15.74564662,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Ethiopia,ETH,16.48092483,17.32390086,13.12363989,14.45805149,29.93418288,24.2900702,34.49166975,34.7408545,45.56571953,33.26267241,34.65682188,37.18793872,28.03564792,23.27606579,23.43485554,15.30130949,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Fiji,FJI,7.85384857,9.57387222,8.80303501,7.06262222,13.62632005,8.71356664,4.67345916,3.5294821,6.41314901,6.83090601,6.31026596,4.88196494,6.72816924,4.98710232,4.07059585,2.79194795,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,Finland,FIN,0.00626913,0.00989166,0.00984196,0.00399503,0.00183042,0.00149838,0.00146921,0.00126693,2.554E-05,0.00478196,0.00720772,0.00630054,0.00303291,0.00127973,0.00218184,0.00106115,..,..
External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,France,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
